,Unnamed: 0,Unnamed: 0.1,acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost
121,121,121,0.0504,I Got You,Bebe Rexha,61,0.609,191812,0.887,4.76E-06,9,0.09,-4.749,0,0.0507,97.99,4,I Got You,1,0.303,1,FALSE,FALSE,FALSE,FALSE,FALSE
122,122,122,0.607,Photograph,Ed Sheeran,2,0.614,258987,0.379,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,Photograph,6,0.198,1,FALSE,FALSE,FALSE,FALSE,FALSE
123,123,123,0.0415,Send My Love (To Your New Lover),Adele,18,0.69,223080,0.524,3.16E-06,6,0.17,-8.39,0,0.103,164.023,4,Send My Love (To Your New Lover),2,0.561,1,FALSE,FALSE,FALSE,FALSE,FALSE
124,124,124,0.533,OOOUUU,Young M.A,62,0.635,234650,0.847,0,7,0.154,-3.152,1,0.447,166.072,4,OOOUUU,7,0.574,1,FALSE,FALSE,FALSE,FALSE,FALSE
125,125,125,0.0186,"Me, Myself & I",G-Eazy,62,0.757,251467,0.672,0,0,0.158,-6.524,0,0.0955,111.996,4,"Me, Myself & I",3,0.389,1,FALSE,FALSE,FALSE,FALSE,FALSE
126,126,126,0.71,This Town,Niall Horan,59,0.687,232600,0.409,0,9,0.126,-7.751,1,0.0311,111.861,4,This Town,1,0.17,1,FALSE,FALSE,FALSE,FALSE,FALSE
127,127,127,0.167,Ay Mi Dios,IAmChino,1,0.761,252003,0.829,0,0,0.189,-3.203,0,0.0681,92.033,4,Ay Mi Dios,1,0.82,1,FALSE,FALSE,FALSE,FALSE,FALSE
128,128,128,0.0556,All Time Low,Jon Bellion,59,0.609,217603,0.57,0,0,0.0915,-4.239,1,0.104,90.195,4,All Time Low,3,0.523,1,FALSE,FALSE,FALSE,FALSE,FALSE
129,129,129,0.453,Fast Car,Jonas Blue,59,0.459,212424,0.587,0,9,0.307,-6.983,1,0.0785,113.901,4,Fast Car,1,0.564,1,FALSE,FALSE,FALSE,FALSE,FALSE
130,130,130,0.435,Immortal,J. Cole,3,0.713,201667,0.419,2.87E-06,11,0.126,-10.668,1,0.356,91.634,4,Immortal,2,0.246,1,FALSE,FALSE,FALSE,FALSE,FALSE
131,131,131,0.156,Reminder,The Weeknd,3,0.71,218880,0.495,0,8,0.164,-7.369,1,0.22,160.091,4,Reminder,4,0.404,1,FALSE,FALSE,FALSE,FALSE,FALSE
132,132,132,0.0998,Dile Que Tu Me Quieres,Ozuna,62,0.721,226400,0.687,0,1,0.0679,-6.682,1,0.0782,175.914,4,Dile Que Tu Me Quieres,1,0.828,1,FALSE,FALSE,FALSE,FALSE,FALSE
133,133,133,0.014,Final Song,MØ,62,0.695,235827,0.672,8.44E-05,1,0.0756,-6.109,0,0.0345,104.988,4,Final Song,1,0.272,1,FALSE,FALSE,FALSE,FALSE,FALSE
134,134,134,0.00346,Lean On (feat. MØ & DJ Snake),Major Lazer,41,0.723,176561,0.809,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,Lean On (feat. MØ & DJ Snake),4,0.271,1,TRUE,FALSE,FALSE,FALSE,FALSE
135,135,135,0.322,Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,59,0.774,227653,0.511,0,11,0.0672,-8.914,1,0.0319,94.736,4,Wonderful Christmastime - Remastered 2011 / Edited Version,7,0.746,1,FALSE,FALSE,FALSE,FALSE,FALSE
136,136,136,0.601,Sleigh Ride,Phil Spector,61,0.526,184018,0.709,1.37E-05,11,0.327,-9.882,0,0.0333,91.638,4,Sleigh Ride,5,0.82,1,FALSE,FALSE,FALSE,FALSE,FALSE
137,137,137,0.788,Run Rudolph Run - Single Version,Chuck Berry,3,0.688,165733,0.711,2.64E-05,7,0.0683,-10.453,0,0.0832,152.277,4,Run Rudolph Run - Single Version,15,0.94,1,FALSE,FALSE,FALSE,FALSE,FALSE
138,138,138,0.76,It's Beginning to Look a Lot Like Christmas,Perry Como,61,0.725,155933,0.276,0,7,0.116,-12.25,1,0.0599,112.89,4,It's Beginning to Look a Lot Like Christmas,8,0.704,1,FALSE,FALSE,FALSE,FALSE,FALSE
139,139,139,0.616,A Holly Jolly Christmas - Single Version,Burl Ives,3,0.674,135533,0.37,0,0,0.0781,-12.937,1,0.0309,140.352,4,A Holly Jolly Christmas - Single Version,1,0.857,1,FALSE,FALSE,FALSE,FALSE,FALSE
140,140,140,0.132,Borro Cassette,Maluma,62,0.73,207307,0.701,0,5,0.151,-5.885,0,0.106,175.95,4,Borro Cassette,1,0.789,1,FALSE,FALSE,FALSE,FALSE,FALSE
141,141,141,0.469,White Christmas (Duet With Shania Twain),Michael Bublé,2,0.628,216627,0.484,1.23E-05,10,0.126,-7.588,1,0.0319,63.476,4,White Christmas (Duet With Shania Twain),4,0.636,1,FALSE,FALSE,FALSE,FALSE,FALSE
142,142,142,0.0178,Lighthouse - Andrelli Remix,Hearts & Colors,62,0.595,218447,0.662,0,11,0.0804,-6.858,0,0.0362,96.053,4,Lighthouse - Andrelli Remix,1,0.415,1,FALSE,TRUE,FALSE,FALSE,FALSE
143,143,143,0.105,Love On Me,Galantis,62,0.562,205920,0.906,0,4,0.145,-2.085,1,0.0758,124.146,4,Love On Me,1,0.675,1,FALSE,FALSE,FALSE,FALSE,FALSE
144,144,144,0.014,Rockin’,The Weeknd,3,0.735,232880,0.886,0,9,0.0788,-5.572,0,0.216,113.002,4,Rockin’,5,0.747,1,FALSE,FALSE,FALSE,FALSE,FALSE
145,145,145,0.137,Weak,AJR,1,0.673,201160,0.637,0,5,0.184,-4.518,1,0.0429,123.98,4,Weak,3,0.675,1,FALSE,FALSE,FALSE,FALSE,FALSE
146,146,146,0.0548,Dynamite (feat. Pretty Sister),Nause,62,0.811,195429,0.801,2.09E-05,9,0.0742,-6,0,0.0802,105.055,4,Dynamite (feat. Pretty Sister),1,0.723,1,TRUE,FALSE,FALSE,FALSE,FALSE
147,147,147,0.851,Dancing On My Own,Calum Scott,59,0.608,260004,0.174,1.92E-05,1,0.0855,-8.796,1,0.0332,112.175,4,Dancing On My Own,1,0.198,1,FALSE,FALSE,FALSE,FALSE,FALSE
148,148,148,0.0152,Stitches,Shawn Mendes,58,0.746,206880,0.754,0,1,0.0486,-6.681,1,0.067,149.882,4,Stitches,2,0.762,1,FALSE,FALSE,FALSE,FALSE,FALSE
149,149,149,0.474,Thinking Out Loud,Ed Sheeran,2,0.781,281560,0.445,0,2,0.184,-6.061,1,0.0295,78.998,4,Thinking Out Loud,11,0.584,1,FALSE,FALSE,FALSE,FALSE,FALSE
150,150,150,0.336,Hello,Adele,18,0.481,295493,0.451,0,5,0.0872,-6.095,0,0.0347,157.966,4,Hello,1,0.287,1,FALSE,FALSE,FALSE,FALSE,FALSE
151,151,151,0.112,Step Into Christmas,Elton John,59,0.532,272394,0.926,9.84E-06,2,0.318,-5.536,1,0.0357,140.137,4,Step Into Christmas,15,0.809,1,FALSE,FALSE,FALSE,FALSE,FALSE
152,152,152,0.0244,Andas En Mi Cabeza,Chino & Nacho,59,0.68,247493,0.954,0,9,0.112,-1.823,1,0.119,104.029,4,Andas En Mi Cabeza,1,0.524,1,FALSE,FALSE,FALSE,FALSE,FALSE
153,153,153,0.0361,Roses,The Chainsmokers,1,0.716,225800,0.806,0.00413,4,0.244,-7.602,1,0.0466,100.033,4,Roses,1,0.356,1,FALSE,FALSE,FALSE,FALSE,FALSE
154,154,154,0.59,What Do You Mean?,Justin Bieber,56,0.845,205680,0.567,0.00142,5,0.0811,-8.118,0,0.0956,125.02,4,What Do You Mean?,3,0.794,1,FALSE,FALSE,FALSE,FALSE,FALSE
155,155,155,0.865,Holly Jolly Christmas,Michael Bublé,2,0.647,119787,0.465,0,7,0.0882,-8.308,1,0.0428,151.251,4,Holly Jolly Christmas,6,0.698,1,FALSE,FALSE,FALSE,FALSE,FALSE
156,156,156,0.00778,Ain't My Fault,Zara Larsson,61,0.576,224031,0.782,0,6,0.285,-4.825,0,0.0296,141.153,4,Ain't My Fault,11,0.353,1,FALSE,FALSE,FALSE,FALSE,FALSE
157,157,157,0.133,Lush Life,Zara Larsson,61,0.694,201122,0.712,0,7,0.211,-3.923,0,0.046,98.022,4,Lush Life,2,0.794,1,FALSE,FALSE,FALSE,FALSE,FALSE
158,158,158,0.362,Santa Claus Is Comin' to Town - Single Version,Bruce Springsteen,62,0.355,267600,0.668,1.23E-06,0,0.727,-8.444,1,0.0482,139.734,4,Santa Claus Is Comin' to Town - Single Version,1,0.437,1,FALSE,FALSE,FALSE,FALSE,FALSE
159,159,159,0.00411,Sex,Cheat Codes,2,0.612,228361,0.694,0,0,0.141,-5.89,1,0.166,105.035,4,Sex,1,0.193,1,FALSE,FALSE,FALSE,FALSE,FALSE
160,160,160,0.0848,Love On The Brain,Rihanna,2,0.506,224000,0.641,8.09E-06,4,0.073,-4.815,0,0.0456,171.957,3,Love On The Brain,11,0.385,1,FALSE,FALSE,FALSE,FALSE,FALSE
161,161,161,0.902,Santa Baby,Eartha Kitt,58,0.7,206067,0.138,0,8,0.185,-12.347,1,0.0612,84.487,4,Santa Baby,13,0.472,1,FALSE,FALSE,FALSE,FALSE,FALSE
162,162,162,0.0983,Cuatro Babys,Maluma,62,0.772,278107,0.547,4.35E-06,6,0.107,-6.373,0,0.0541,130.099,4,Cuatro Babys,1,0.092,1,FALSE,FALSE,FALSE,FALSE,FALSE
163,163,163,0.232,Careless Whisper,George Michael,54,0.583,302600,0.545,0,2,0.133,-11.698,0,0.0351,153.25,4,Careless Whisper,6,0.803,1,FALSE,FALSE,FALSE,FALSE,FALSE
164,164,164,0.117,PILLOWTALK,ZAYN,61,0.584,202747,0.7,0,11,0.0939,-4.275,1,0.0456,124.944,4,PILLOWTALK,2,0.425,1,FALSE,FALSE,FALSE,FALSE,FALSE
165,165,165,0.785,Santa Claus Is Coming To Town,Michael Bublé,2,0.594,171093,0.389,0,10,0.0313,-7.109,1,0.0517,122.331,4,Santa Claus Is Coming To Town,2,0.371,1,FALSE,FALSE,FALSE,FALSE,FALSE
166,166,166,0.114,pick up the phone,Young Thug,62,0.711,252256,0.739,0,7,0.226,-3.804,0,0.129,136.919,4,pick up the phone,11,0.417,1,FALSE,FALSE,FALSE,FALSE,FALSE
167,167,167,0.156,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,62,0.652,304607,0.795,0,11,0.123,-5.192,0,0.174,135.018,4,No Problem (feat. Lil Wayne & 2 Chainz),2,0.788,1,TRUE,FALSE,FALSE,FALSE,FALSE
168,168,168,0.954,Have Yourself A Merry Little Christmas,Sam Smith,59,0.426,170964,0.177,0,5,0.317,-9.429,1,0.0436,133.483,1,Have Yourself A Merry Little Christmas,1,0.315,1,FALSE,FALSE,FALSE,FALSE,FALSE
169,169,169,0.11,Wake Up Where You Are,State of Sound,62,0.706,207307,0.674,0.000626,9,0.0784,-6.977,1,0.0337,113.956,4,Wake Up Where You Are,1,0.537,1,FALSE,FALSE,FALSE,FALSE,FALSE
170,170,170,0.994,Carol of the Bells,Mykola Dmytrovych Leontovych,62,0.418,85267,0.106,0.0292,8,0.179,-22.507,0,0.0448,46.718,4,Carol of the Bells,12,0.811,1,FALSE,FALSE,FALSE,FALSE,FALSE
171,171,171,0.013,That's What I Like,Bruno Mars,62,0.853,206693,0.56,0,1,0.0944,-4.961,1,0.0406,134.066,4,That's What I Like,4,0.86,1,FALSE,FALSE,FALSE,FALSE,FALSE
172,172,172,0.634,Jingle Bells (feat. The Puppini Sisters),Michael Bublé,2,0.702,159973,0.588,0,5,0.198,-5.914,1,0.0563,122.945,3,Jingle Bells (feat. The Puppini Sisters),3,0.851,1,TRUE,FALSE,FALSE,FALSE,FALSE
173,173,173,0.00347,Hotline Bling,Drake,59,0.903,267067,0.62,0.000119,2,0.0504,-8.094,1,0.0587,134.96,4,Hotline Bling,20,0.55,1,FALSE,FALSE,FALSE,FALSE,FALSE
174,174,174,0.0282,No Money,Galantis,62,0.671,189127,0.916,0.00762,6,0.24,-4.014,0,0.0397,126.01,4,No Money,1,0.804,1,FALSE,FALSE,FALSE,FALSE,FALSE
175,175,175,0.204,Mary's Boy Child / Oh My Lord,Boney M.,46,0.776,243400,0.703,0,0,0.336,-10.696,1,0.0427,112.534,4,Mary's Boy Child / Oh My Lord,1,0.934,1,FALSE,FALSE,FALSE,FALSE,FALSE
176,176,176,0.069,You Was Right,Lil Uzi Vert,62,0.843,163944,0.359,0,0,0.12,-7.417,1,0.461,81.987,4,You Was Right,5,0.156,1,FALSE,FALSE,FALSE,FALSE,FALSE
177,177,177,0.256,Vacaciones,Wisin,62,0.772,238800,0.909,0,6,0.255,-3.225,0,0.166,96.031,4,Vacaciones,1,0.679,1,FALSE,FALSE,FALSE,FALSE,FALSE
178,178,178,0.0975,Die For You,The Weeknd,2,0.599,260253,0.511,0,1,0.147,-7.136,0,0.0615,133.496,4,Die For You,17,0.498,1,FALSE,FALSE,FALSE,FALSE,FALSE
179,179,179,0.0861,The Hills,The Weeknd,59,0.356,242253,0.567,0,0,0.137,-7.011,0,0.0798,135.553,5,The Hills,5,0.116,1,FALSE,FALSE,FALSE,FALSE,FALSE
180,180,180,0.104,Miss You,James Hersey,56,0.88,206099,0.605,0.00488,5,0.106,-7.639,0,0.0531,120.017,4,Miss You,1,0.638,1,FALSE,FALSE,FALSE,FALSE,FALSE
181,181,181,0.0565,Jumpman,Drake,3,0.853,205879,0.547,0,1,0.341,-7.535,1,0.194,142.065,4,Jumpman,9,0.677,1,FALSE,FALSE,FALSE,FALSE,FALSE
182,182,182,0.0705,Some Kind Of Drug,G-Eazy,62,0.586,222467,0.525,0,0,0.0729,-8.968,1,0.498,126.51,4,Some Kind Of Drug,13,0.518,1,FALSE,FALSE,FALSE,FALSE,FALSE
183,183,183,0.0857,Light,San Holo,62,0.57,239853,0.763,2.49E-06,1,0.0932,-4.137,1,0.0573,150.088,4,Light,1,0.432,1,FALSE,FALSE,FALSE,FALSE,FALSE
184,184,184,0.171,My Only Wish (This Year),Britney Spears,57,0.665,255733,0.844,0,0,0.225,-3.777,1,0.0273,147.073,4,My Only Wish (This Year),1,0.655,1,FALSE,FALSE,FALSE,FALSE,FALSE
185,185,185,0.378,iSpy (feat. Lil Yachty),KYLE,62,0.746,253107,0.653,0,7,0.229,-6.745,1,0.289,75.016,4,iSpy (feat. Lil Yachty),1,0.663,1,TRUE,FALSE,FALSE,FALSE,FALSE
186,186,186,0.42,All I Want For Christmas Is You,Michael Bublé,2,0.503,171827,0.465,0,8,0.101,-8.077,0,0.0274,141.796,4,All I Want For Christmas Is You,5,0.147,1,FALSE,FALSE,FALSE,FALSE,FALSE
187,187,187,0.131,Christmas Lights,Coldplay,62,0.312,242496,0.418,0.000679,7,0.0836,-9.146,1,0.0296,130.795,4,Christmas Lights,1,0.229,1,FALSE,FALSE,FALSE,FALSE,FALSE
188,188,188,0.547,Me Llamas (feat. Maluma) - Remix,Piso 21,62,0.76,210323,0.838,1.30E-06,7,0.0664,-3.828,0,0.0529,93.05,4,Me Llamas (feat. Maluma) - Remix,1,0.74,1,TRUE,TRUE,FALSE,FALSE,FALSE
189,189,189,0.0673,Gyal You A Party Animal - Remix,Charly Black,37,0.723,224320,0.889,0,0,0.363,-4.017,1,0.0939,101.032,4,Gyal You A Party Animal - Remix,1,0.711,1,FALSE,TRUE,FALSE,FALSE,FALSE
190,190,190,0.0169,Secrets,The Weeknd,2,0.668,265600,0.778,7.35E-06,0,0.474,-5.767,1,0.0523,109.96,4,Secrets,6,0.751,1,FALSE,FALSE,FALSE,FALSE,FALSE
191,191,191,0.0094,Faith - Remastered,George Michael,62,0.887,193200,0.48,3.58E-05,11,0.0662,-11.994,1,0.117,95.846,4,Faith - Remastered,1,0.617,1,FALSE,FALSE,FALSE,FALSE,FALSE
192,192,192,0.101,Let Me Hold You (Turn Me On),Dante Klein,5,0.68,163841,0.774,0,1,0.113,-3.136,0,0.0697,102.949,4,Let Me Hold You (Turn Me On),1,0.332,1,FALSE,FALSE,FALSE,FALSE,FALSE
193,193,193,0.337,Low Life,Future,62,0.722,313547,0.331,0.283,8,0.146,-7.789,1,0.0725,143.974,4,Low Life,10,0.102,1,FALSE,FALSE,FALSE,FALSE,FALSE
194,194,194,0.0312,Used to This,Future,62,0.618,180520,0.727,0,3,0.196,-7.224,0,0.208,164.992,4,Used to This,18,0.382,1,FALSE,FALSE,FALSE,FALSE,FALSE
195,195,195,0.302,No Role Modelz,J. Cole,62,0.696,292987,0.521,0,10,0.0565,-8.465,0,0.332,100,4,No Role Modelz,9,0.471,1,FALSE,FALSE,FALSE,FALSE,FALSE
196,196,196,0.215,Swang,Rae Sremmurd,3,0.678,208120,0.317,4.31E-05,8,0.101,-9.427,1,0.0583,140.009,4,Swang,13,0.157,1,FALSE,FALSE,FALSE,FALSE,FALSE
197,197,197,0.152,Taped Up Heart (feat. Clara Mae),KREAM,62,0.675,218507,0.937,0,0,0.154,-3.525,0,0.0509,103.961,4,Taped Up Heart (feat. Clara Mae),1,0.57,1,TRUE,FALSE,FALSE,FALSE,FALSE
198,198,198,0.0398,You & Me,Marc E. Bassy,59,0.693,218480,0.65,0,1,0.186,-8.376,1,0.192,85.026,4,You & Me,1,0.661,1,FALSE,FALSE,FALSE,FALSE,FALSE
199,199,199,0.255,Hymn For The Weekend,Coldplay,62,0.49,258827,0.743,7.21E-06,0,0.3,-5.155,0,0.0409,89.974,4,Hymn For The Weekend,3,0.376,1,FALSE,FALSE,FALSE,FALSE,FALSE
200,200,200,0.165,Starboy,The Weeknd,59,0.681,230453,0.594,3.49E-06,7,0.134,-7.028,1,0.282,186.054,4,Starboy,1,0.51,1,FALSE,FALSE,FALSE,FALSE,FALSE
201,201,201,0.414,Closer,The Chainsmokers,62,0.748,244960,0.524,0,8,0.111,-5.599,1,0.0338,95.01,4,Closer,1,0.635,1,FALSE,FALSE,FALSE,FALSE,FALSE
202,202,202,0.406,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,62,0.72,251088,0.763,0,9,0.18,-4.068,0,0.0523,101.965,4,Rockabye (feat. Sean Paul & Anne-Marie),1,0.748,1,TRUE,FALSE,FALSE,FALSE,FALSE
203,203,203,0.0784,Let Me Love You,DJ Snake,58,0.476,205947,0.718,1.02E-05,8,0.122,-5.309,1,0.0576,199.864,4,Let Me Love You,13,0.143,1,FALSE,FALSE,FALSE,FALSE,FALSE
204,204,204,0.0631,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,59,0.735,245200,0.451,1.30E-05,0,0.325,-8.374,1,0.0585,117.973,4,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",1,0.0854,1,FALSE,FALSE,FALSE,FALSE,TRUE
205,205,205,0.338,Don't Wanna Know,Maroon 5,59,0.783,214480,0.623,0,7,0.0975,-6.126,1,0.08,100.048,4,Don't Wanna Know,1,0.447,1,FALSE,FALSE,FALSE,FALSE,FALSE
206,206,206,0.108,Fake Love,Drake,3,0.927,210937,0.488,0,9,0.196,-9.433,0,0.42,133.987,4,Fake Love,20,0.599,1,FALSE,FALSE,FALSE,FALSE,FALSE
207,207,207,0.695,Say You Won't Let Go,James Arthur,60,0.358,211467,0.557,0,10,0.0902,-7.398,1,0.059,85.043,4,Say You Won't Let Go,2,0.475,1,FALSE,FALSE,FALSE,FALSE,FALSE
208,208,208,0.034,24K Magic,Bruno Mars,62,0.818,225983,0.803,0,1,0.153,-4.282,1,0.0797,106.97,4,24K Magic,1,0.632,1,FALSE,FALSE,FALSE,FALSE,FALSE
209,209,209,0.427,I Feel It Coming,The Weeknd,2,0.768,269187,0.813,0,0,0.102,-5.94,0,0.128,92.994,4,I Feel It Coming,18,0.576,1,FALSE,FALSE,FALSE,FALSE,FALSE
210,210,210,0.13,Black Beatles,Rae Sremmurd,3,0.794,291893,0.646,0,0,0.14,-6.235,1,0.0614,145.931,4,Black Beatles,5,0.331,1,FALSE,FALSE,FALSE,FALSE,FALSE
211,211,211,0.00784,One Dance,Drake,59,0.791,173987,0.619,0.00423,1,0.351,-5.886,1,0.0532,103.989,4,One Dance,12,0.376,1,FALSE,FALSE,FALSE,FALSE,FALSE
212,212,212,0.187,Chantaje,Shakira,60,0.852,195840,0.773,3.05E-05,8,0.159,-2.921,0,0.0776,102.034,4,Chantaje,3,0.908,1,FALSE,FALSE,FALSE,FALSE,FALSE
213,213,213,0.0736,Cold Water (feat. Justin Bieber & MØ),Major Lazer,41,0.608,185352,0.798,0,6,0.156,-5.092,0,0.0432,92.943,4,Cold Water (feat. Justin Bieber & MØ),1,0.488,1,TRUE,FALSE,FALSE,FALSE,FALSE
214,214,214,0.0623,Call On Me - Ryan Riback Extended Remix,Starley,2,0.676,222041,0.843,0.000752,0,0.181,-4.068,1,0.0367,105.003,4,Call On Me - Ryan Riback Extended Remix,6,0.725,1,FALSE,TRUE,FALSE,FALSE,FALSE
215,215,215,0.0592,In the Name of Love,Martin Garrix,1,0.49,195840,0.485,0,4,0.337,-6.237,0,0.0406,133.889,4,In the Name of Love,2,0.185,1,FALSE,FALSE,FALSE,FALSE,FALSE
216,216,216,0.061,Bad and Boujee (feat. Lil Uzi Vert),Migos,61,0.927,343150,0.665,0,11,0.123,-5.313,1,0.244,127.076,4,Bad and Boujee (feat. Lil Uzi Vert),4,0.166,1,TRUE,FALSE,FALSE,FALSE,FALSE
217,217,217,0.0408,Side To Side,Ariana Grande,58,0.648,226160,0.738,0,6,0.292,-5.883,0,0.247,159.145,4,Side To Side,5,0.606,1,FALSE,FALSE,FALSE,FALSE,FALSE
218,218,218,0.00383,Just Hold On,Steve Aoki,58,0.647,198774,0.932,1.50E-06,11,0.0574,-3.515,1,0.0824,114.991,4,Just Hold On,1,0.387,1,FALSE,FALSE,FALSE,FALSE,FALSE
219,219,219,0.371,Starving,Hailee Steinfeld,1,0.636,181880,0.633,0,4,0.102,-4.23,1,0.126,99.721,4,Starving,6,0.527,1,FALSE,FALSE,FALSE,FALSE,FALSE
220,220,220,0.21,Bad Things (with Camila Cabello),Machine Gun Kelly,3,0.675,239293,0.69,0,2,0.287,-4.761,1,0.132,137.817,4,Bad Things (with Camila Cabello),10,0.277,1,FALSE,FALSE,TRUE,FALSE,FALSE
221,221,221,0.137,Mercy,Shawn Mendes,1,0.469,208733,0.68,0,11,0.11,-4.921,0,0.117,147.734,4,Mercy,2,0.355,1,FALSE,FALSE,FALSE,FALSE,FALSE
222,222,222,0.0935,My Way,Calvin Harris,62,0.819,219160,0.913,3.72E-05,4,0.161,-3.059,0,0.0427,119.989,4,My Way,1,0.523,1,FALSE,FALSE,FALSE,FALSE,FALSE
223,223,223,0.097,All We Know,The Chainsmokers,62,0.662,194080,0.586,0.00272,0,0.115,-8.821,1,0.0307,90,4,All We Know,1,0.324,1,FALSE,FALSE,FALSE,FALSE,FALSE
224,224,224,0.16,Don't Let Me Down,The Chainsmokers,1,0.542,208053,0.859,0.00466,11,0.137,-5.651,1,0.197,159.797,4,Don't Let Me Down,6,0.408,1,FALSE,FALSE,FALSE,FALSE,FALSE
225,225,225,0.123,Treat You Better,Shawn Mendes,1,0.624,187973,0.803,0,10,0.114,-4.105,0,0.246,166.018,4,Treat You Better,3,0.81,1,FALSE,FALSE,FALSE,FALSE,FALSE
226,226,226,0.0841,Heathens,Twenty One Pilots,62,0.732,195920,0.396,3.58E-05,4,0.105,-9.348,0,0.0286,90.024,4,Heathens,1,0.547,1,FALSE,FALSE,FALSE,FALSE,FALSE
227,227,227,0.0123,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,60,0.667,236002,0.83,0,0,0.191,-5.715,1,0.0749,113.03,4,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",1,0.716,1,FALSE,FALSE,FALSE,FALSE,FALSE
228,228,228,0.0294,Scars To Your Beautiful,Alessia Cara,3,0.591,230227,0.741,0,0,0.11,-5.751,1,0.139,97.048,4,Scars To Your Beautiful,10,0.439,1,FALSE,FALSE,FALSE,FALSE,FALSE
229,229,229,0.00251,All Night,The Vamps,0,0.563,197793,0.775,0,8,0.326,-6.433,1,0.0366,144.945,4,All Night,1,0.438,1,FALSE,FALSE,FALSE,FALSE,FALSE
230,230,230,0.0472,Cheap Thrills,Sia,53,0.628,211667,0.698,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,Cheap Thrills,6,0.73,1,FALSE,FALSE,FALSE,FALSE,FALSE
231,231,231,0.273,Now and Later,Sage The Gemini,61,0.781,193181,0.57,0,11,0.196,-5.874,0,0.188,107.059,4,Now and Later,1,0.858,1,FALSE,FALSE,FALSE,FALSE,FALSE
232,232,232,0.591,Love Me Now,John Legend,62,0.488,210293,0.762,0,8,0.0763,-3.842,1,0.0865,123.889,4,Love Me Now,5,0.717,1,FALSE,FALSE,FALSE,FALSE,FALSE
233,233,233,0.0778,By Your Side,Jonas Blue,59,0.696,201254,0.743,0,6,0.0581,-3.838,1,0.0331,122.978,4,By Your Side,1,0.613,1,FALSE,FALSE,FALSE,FALSE,FALSE
234,234,234,0.4,Reggaetón Lento (Bailemos),CNCO,61,0.761,222560,0.838,0,4,0.176,-3.073,0,0.0502,93.974,4,Reggaetón Lento (Bailemos),3,0.717,1,FALSE,FALSE,FALSE,FALSE,FALSE
235,235,235,0.186,Alone,Alan Walker,62,0.676,161200,0.929,0.000405,10,0.121,-3.194,1,0.0458,97.019,4,Alone,1,0.151,1,FALSE,FALSE,FALSE,FALSE,FALSE
236,236,236,0.0707,The Mack,Nevada,59,0.707,167038,0.883,0,0,0.23,-4.281,1,0.0602,106.031,4,The Mack,1,0.542,1,FALSE,FALSE,FALSE,FALSE,FALSE
237,237,237,0.0853,I Would Like,Zara Larsson,61,0.486,226720,0.713,0,2,0.0839,-3.949,0,0.0524,121.028,4,I Would Like,3,0.3,1,FALSE,FALSE,FALSE,FALSE,FALSE
238,238,238,0.112,Shed a Light,Robin Schulz,62,0.483,191379,0.787,0,8,0.257,-5.244,1,0.102,122.058,4,Shed a Light,1,0.556,1,FALSE,FALSE,FALSE,FALSE,FALSE
239,239,239,0.0353,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,59,0.663,197933,0.713,7.68E-06,7,0.0843,-6.647,0,0.112,101.965,4,I Took A Pill In Ibiza - Seeb Remix,13,0.684,1,FALSE,TRUE,FALSE,FALSE,FALSE
240,240,240,0.621,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1,0.728,217707,0.563,0,1,0.179,-8.053,0,0.134,100.017,4,We Don't Talk Anymore (feat. Selena Gomez),5,0.35,1,TRUE,FALSE,FALSE,FALSE,FALSE
241,241,241,0.586,Hear Me Now,Alok,8,0.789,192846,0.442,0.00366,11,0.0927,-7.844,1,0.0421,121.971,4,Hear Me Now,1,0.455,1,FALSE,FALSE,FALSE,FALSE,FALSE
242,242,242,0.551,Safari,J Balvin,58,0.508,205600,0.687,3.41E-06,0,0.126,-4.361,1,0.326,180.044,4,Safari,3,0.565,1,FALSE,FALSE,FALSE,FALSE,FALSE
243,243,243,0.236,Broccoli (feat. Lil Yachty),DRAM,61,0.886,225205,0.525,0,8,0.057,-7.39,1,0.131,145.99,4,Broccoli (feat. Lil Yachty),7,0.708,1,TRUE,FALSE,FALSE,FALSE,FALSE
244,244,244,0.199,This Is What You Came For,Calvin Harris,62,0.63,222160,0.928,0.124,9,0.148,-2.787,0,0.0331,123.963,4,This Is What You Came For,1,0.46,1,FALSE,FALSE,FALSE,FALSE,FALSE
